invoice_id,seller_id,period_start,period_end,sales_amount,fees,credits_due,from_balance,total
4_20241209,4,2024-12-09,2024-12-15,125.88,37.69,0.0,1411.74,88.19
4_20241216,4,2024-12-16,2024-12-22,63.94,15.7,0.0,1499.93,48.23995
4_20241223,4,2024-12-23,2024-12-29,24.8,7.31,0.0,1548.17,17.49002
4_20241230,4,2024-12-30,2025-01-05,113.5,32.75,0.0,1565.66,80.75
4_20250106,4,2025-01-06,2025-01-12,0.0,0.0,0.0,1646.41,0.0
4_20250113,4,2025-01-13,2025-01-19,0.0,0.0,0.0,1646.41,0.0
4_20250120,4,2025-01-20,2025-01-26,0.0,0.0,0.0,1646.41,0.0
4_20250127,4,2025-01-27,2025-02-02,0.0,0.0,218.44,1646.41,-218.44
4_20250203,4,2025-02-03,2025-02-09,0.0,0.0,0.0,1427.97,0.0
4_20250210,4,2025-02-10,2025-02-16,80.64,20.83,0.0,1427.97,59.81
4_20250217,4,2025-02-17,2025-02-23,0.0,0.0,363.1,1487.78,-363.1
4_20250224,4,2025-02-24,2025-03-02,0.0,0.0,0.0,1124.67998,0.0
4_20250303,4,2025-03-03,2025-03-09,0.0,0.0,0.0,1124.67998,0.0
4_20250310,4,2025-03-10,2025-03-16,0.0,0.0,0.0,1124.67998,0.0
4_20250317,4,2025-03-17,2025-03-23,0.0,0.0,0.0,1124.67998,0.0
4_20250324,4,2025-03-24,2025-03-30,0.0,0.0,0.0,1124.67998,0.0
4_20250331,4,2025-03-31,2025-04-06,0.0,0.0,0.0,1124.67998,0.0
4_20250407,4,2025-04-07,2025-04-13,0.0,0.0,0.0,1124.67998,0.0
4_20250414,4,2025-04-14,2025-04-20,0.0,0.0,0.0,1124.67998,0.0
4_20250421,4,2025-04-21,2025-04-27,0.0,0.0,0.0,1124.67998,0.0
4_20250428,4,2025-04-28,2025-05-04,0.0,0.0,0.0,1124.67998,0.0
4_20250505,4,2025-05-05,2025-05-11,0.0,0.0,0.0,1124.67998,0.0
4_20250512,4,2025-05-12,2025-05-18,0.0,0.0,0.0,1124.67998,0.0
4_20250519,4,2025-05-19,2025-05-25,0.0,0.0,0.0,1124.67998,0.0
4_20250526,4,2025-05-26,2025-06-01,0.0,0.0,0.0,1124.67998,0.0
4_20250602,4,2025-06-02,2025-06-08,0.0,0.0,0.0,1124.67998,0.0
4_20250609,4,2025-06-09,2025-06-15,0.0,0.0,0.0,1124.67998,0.0
4_20250616,4,2025-06-16,2025-06-22,0.0,0.0,0.0,1124.67998,0.0
4_20250623,4,2025-06-23,2025-06-29,0.0,0.0,0.0,1124.67998,0.0
4_20250630,4,2025-06-30,2025-07-06,137.96,34.27,0.0,1124.67998,103.69
4_20250707,4,2025-07-07,2025-07-13,0.0,0.0,0.0,1228.37,0.0
4_20250714,4,2025-07-14,2025-07-20,0.0,0.0,0.0,1228.37,0.0
4_20250721,4,2025-07-21,2025-07-27,0.0,0.0,0.0,1228.37,0.0
4_20250728,4,2025-07-28,2025-08-03,0.0,0.0,0.0,1228.37,0.0
4_20250804,4,2025-08-04,2025-08-10,0.0,0.0,0.0,1228.37,0.0
4_20250811,4,2025-08-11,2025-08-17,0.0,0.0,0.0,1228.37,0.0
4_20250818,4,2025-08-18,2025-08-24,0.0,0.0,0.0,1228.37,0.0
4_20250825,4,2025-08-25,2025-08-31,0.0,0.0,0.0,1228.37,0.0
4_20250901,4,2025-09-01,2025-09-07,0.0,0.0,0.0,1228.37,0.0
4_20250908,4,2025-09-08,2025-09-14,0.0,0.0,0.0,1228.37,0.0
4_20250915,4,2025-09-15,2025-09-21,0.0,0.0,0.0,1228.37,0.0
4_20250922,4,2025-09-22,2025-09-28,0.0,0.0,0.0,1228.37,0.0
4_20250929,4,2025-09-29,2025-10-05,0.0,0.0,0.0,1228.37,0.0
5_20240101,5,2024-01-01,2024-01-07,0.0,0.0,0.0,254.26,0.0
5_20240108,5,2024-01-08,2024-01-14,0.0,0.0,0.0,254.26,0.0
5_20240115,5,2024-01-15,2024-01-21,0.0,0.0,0.0,254.26,0.0
5_20240122,5,2024-01-22,2024-01-28,0.0,0.0,0.0,254.26,0.0
5_20240129,5,2024-01-29,2024-02-04,15.68,4.75,0.0,254.26,10.93
5_20240205,5,2024-02-05,2024-02-11,50.33,12.13,0.0,265.19,38.19996
5_20240212,5,2024-02-12,2024-02-18,0.0,0.0,0.0,303.39,0.0
5_20240219,5,2024-02-19,2024-02-25,0.0,0.0,0.0,303.39,0.0
5_20240226,5,2024-02-26,2024-03-03,0.0,0.0,0.0,303.39,0.0
5_20240304,5,2024-03-04,2024-03-10,0.0,0.0,0.0,303.39,0.0
5_20240311,5,2024-03-11,2024-03-17,0.0,0.0,0.0,303.39,0.0
5_20240318,5,2024-03-18,2024-03-24,0.0,0.0,0.0,303.39,0.0
5_20240325,5,2024-03-25,2024-03-31,0.0,0.0,0.0,303.39,0.0
5_20240401,5,2024-04-01,2024-04-07,0.0,0.0,0.0,303.39,0.0
5_20240408,5,2024-04-08,2024-04-14,0.0,0.0,0.0,303.39,0.0
5_20240415,5,2024-04-15,2024-04-21,0.0,0.0,0.0,303.39,0.0
5_20240422,5,2024-04-22,2024-04-28,80.47,11.8,0.0,303.39,68.67
5_20240429,5,2024-04-29,2024-05-05,0.0,0.0,0.0,372.06,0.0
5_20240506,5,2024-05-06,2024-05-12,0.0,0.0,0.0,372.06,0.0
5_20240513,5,2024-05-13,2024-05-19,85.93,11.65,0.0,372.06,74.28
5_20240520,5,2024-05-20,2024-05-26,0.0,0.0,0.0,446.3403,0.0
5_20240527,5,2024-05-27,2024-06-02,0.0,0.0,0.0,446.3403,0.0
5_20240603,5,2024-06-03,2024-06-09,0.0,0.0,0.0,446.3403,0.0
5_20240610,5,2024-06-10,2024-06-16,0.0,0.0,0.0,446.3403,0.0
5_20240617,5,2024-06-17,2024-06-23,0.0,0.0,0.0,446.3403,0.0
5_20240624,5,2024-06-24,2024-06-30,0.0,0.0,0.0,446.3403,0.0
5_20240701,5,2024-07-01,2024-07-07,26.89,8.86,0.0,446.3403,18.03
5_20240708,5,2024-07-08,2024-07-14,0.0,0.0,0.0,464.37,0.0
5_20240715,5,2024-07-15,2024-07-21,0.0,0.0,0.0,464.37,0.0
5_20240722,5,2024-07-22,2024-07-28,0.0,0.0,0.0,464.37,0.0
5_20240729,5,2024-07-29,2024-08-04,0.0,0.0,0.0,464.37,0.0
5_20240805,5,2024-08-05,2024-08-11,44.16,7.91,0.0,464.37,36.25
5_20240812,5,2024-08-12,2024-08-18,0.0,0.0,0.0,500.62,0.0
5_20240819,5,2024-08-19,2024-08-25,0.0,0.0,0.0,500.62,0.0
5_20240826,5,2024-08-26,2024-09-01,0.0,0.0,0.0,500.62,0.0
5_20240902,5,2024-09-02,2024-09-08,0.0,0.0,0.0,500.62,0.0
5_20240909,5,2024-09-09,2024-09-15,0.0,0.0,0.0,500.62,0.0
5_20240916,5,2024-09-16,2024-09-22,88.88,24.83,0.0,500.62,64.05
5_20240923,5,2024-09-23,2024-09-29,80.92,24.93,0.0,564.67,55.99
5_20240930,5,2024-09-30,2024-10-06,504.8,99.29,0.0,620.66,405.51
5_20241007,5,2024-10-07,2024-10-13,55.05,7.01,0.0,1026.17,48.04
5_20241014,5,2024-10-14,2024-10-20,416.26,129.21,0.0,1074.21,287.0495
5_20241021,5,2024-10-21,2024-10-27,0.0,0.0,0.0,1361.26,0.0
5_20241028,5,2024-10-28,2024-11-03,38.54,8.82,377.06,1361.26,-347.34
5_20241104,5,2024-11-04,2024-11-10,121.61,32.95,0.0,1013.9201,88.66
5_20241111,5,2024-11-11,2024-11-17,0.0,0.0,756.84,1102.5802,-756.84
5_20241118,5,2024-11-18,2024-11-24,0.0,0.0,0.0,345.7401,0.0
5_20241125,5,2024-11-25,2024-12-01,0.0,0.0,0.0,345.7401,0.0
5_20241202,5,2024-12-02,2024-12-08,91.83,18.13,0.0,345.7401,73.7
5_20241209,5,2024-12-09,2024-12-15,0.0,0.0,0.0,419.4401,0.0
5_20241216,5,2024-12-16,2024-12-22,0.0,0.0,0.0,419.4401,0.0
5_20241223,5,2024-12-23,2024-12-29,0.0,0.0,0.0,419.4401,0.0
5_20241230,5,2024-12-30,2025-01-05,0.0,0.0,0.0,419.4401,0.0
5_20250106,5,2025-01-06,2025-01-12,289.61,78.9,0.0,419.4401,210.71
5_20250113,5,2025-01-13,2025-01-19,53.38,9.24,0.0,630.1501,44.14
5_20250120,5,2025-01-20,2025-01-26,0.0,0.0,0.0,674.2901,0.0
5_20250127,5,2025-01-27,2025-02-02,21.6,2.35,0.0,674.2901,19.25
5_20250203,5,2025-02-03,2025-02-09,159.07,47.78,0.0,693.5401,111.2899
5_20250210,5,2025-02-10,2025-02-16,130.75,42.23,0.0,804.83,88.5201
5_20250217,5,2025-02-17,2025-02-23,0.0,0.0,0.0,893.35,0.0
5_20250224,5,2025-02-24,2025-03-02,0.0,0.0,678.33,893.35,-678.33
5_20250303,5,2025-03-03,2025-03-09,0.0,0.0,0.0,215.0198,0.0
5_20250310,5,2025-03-10,2025-03-16,0.0,0.0,0.0,215.0198,0.0
5_20250317,5,2025-03-17,2025-03-23,0.0,0.0,431.16,215.0198,-431.16
5_20250324,5,2025-03-24,2025-03-30,0.0,0.0,0.0,-216.1404,-216.1404
5_20250331,5,2025-03-31,2025-04-06,0.0,0.0,0.0,-432.2801,-432.2801
5_20250407,5,2025-04-07,2025-04-13,0.0,0.0,0.0,-864.5602,-864.5602
5_20250414,5,2025-04-14,2025-04-20,0.0,0.0,0.0,-1729.1203,-1729.1203
5_20250421,5,2025-04-21,2025-04-27,0.0,0.0,0.0,-2000.0,-2000.0
5_20250428,5,2025-04-28,2025-05-04,0.0,0.0,0.0,-2000.0,-2000.0
5_20250505,5,2025-05-05,2025-05-11,0.0,0.0,0.0,-2000.0,-2000.0
5_20250512,5,2025-05-12,2025-05-18,0.0,0.0,0.0,-2000.0,-2000.0
5_20250519,5,2025-05-19,2025-05-25,0.0,0.0,0.0,-2000.0,-2000.0
5_20250526,5,2025-05-26,2025-06-01,0.0,0.0,0.0,-2000.0,-2000.0
5_20250602,5,2025-06-02,2025-06-08,0.0,0.0,0.0,-2000.0,-2000.0
5_20250609,5,2025-06-09,2025-06-15,256.15,45.17,0.0,-2000.0,-1789.02
5_20250616,5,2025-06-16,2025-06-22,0.0,0.0,0.0,-2000.0,-2000.0
5_20250623,5,2025-06-23,2025-06-29,0.0,0.0,0.0,-2000.0,-2000.0
5_20250630,5,2025-06-30,2025-07-06,0.0,0.0,0.0,-2000.0,-2000.0
5_20250707,5,2025-07-07,2025-07-13,0.0,0.0,0.0,-2000.0,-2000.0
5_20250714,5,2025-07-14,2025-07-20,0.0,0.0,0.0,-2000.0,-2000.0
5_20250721,5,2025-07-21,2025-07-27,0.0,0.0,0.0,-2000.0,-2000.0
5_20250728,5,2025-07-28,2025-08-03,0.0,0.0,0.0,-2000.0,-2000.0
5_20250804,5,2025-08-04,2025-08-10,102.88,16.72,0.0,-2000.0,-1913.8401
5_20250811,5,2025-08-11,2025-08-17,10.7,1.09,0.0,-2000.0,-1990.389
5_20250818,5,2025-08-18,2025-08-24,136.02,36.7,0.0,-2000.0,-1900.68
5_20250825,5,2025-08-25,2025-08-31,180.97,26.09,0.0,-2000.0,-1845.12
5_20250901,5,2025-09-01,2025-09-07,0.0,0.0,0.0,-2000.0,-2000.0
5_20250908,5,2025-09-08,2025-09-14,0.0,0.0,0.0,-2000.0,-2000.0
5_20250915,5,2025-09-15,2025-09-21,0.0,0.0,0.0,-2000.0,-2000.0
5_20250922,5,2025-09-22,2025-09-28,0.0,0.0,0.0,-2000.0,-2000.0
5_20250929,5,2025-09-29,2025-10-05,0.0,0.0,0.0,-2000.0,-2000.0
6_20240101,6,2024-01-01,2024-01-07,0.0,0.0,0.0,153.43,0.0
6_20240108,6,2024-01-08,2024-01-14,0.0,0.0,0.0,153.43,0.0
6_20240115,6,2024-01-15,2024-01-21,0.0,0.0,0.0,153.43,0.0
6_20240122,6,2024-01-22,2024-01-28,132.27,19.44,0.0,153.43,112.8301
6_20240129,6,2024-01-29,2024-02-04,0.0,0.0,0.0,266.26,0.0
6_20240205,6,2024-02-05,2024-02-11,0.0,0.0,0.0,266.26,0.0
6_20240212,6,2024-02-12,2024-02-18,0.0,0.0,0.0,266.26,0.0
6_20240219,6,2024-02-19,2024-02-25,0.0,0.0,0.0,266.26,0.0
6_20240226,6,2024-02-26,2024-03-03,0.0,0.0,0.0,266.26,0.0
6_20240304,6,2024-03-04,2024-03-10,149.3,47.91,0.0,266.26,101.3901
6_20240311,6,2024-03-11,2024-03-17,433.89,117.16,0.0,367.65,316.73
6_20240318,6,2024-03-18,2024-03-24,327.99,62.98,0.0,684.38,265.01
6_20240325,6,2024-03-25,2024-03-31,27.09,4.72,0.0,949.39,22.37
6_20240401,6,2024-04-01,2024-04-07,0.0,0.0,0.0,971.76,0.0
6_20240408,6,2024-04-08,2024-04-14,109.39,11.57,0.0,971.76,97.82
6_20240415,6,2024-04-15,2024-04-21,0.0,0.0,0.0,1069.58,0.0
6_20240422,6,2024-04-22,2024-04-28,0.0,0.0,0.0,1069.58,0.0
6_20240429,6,2024-04-29,2024-05-05,0.0,0.0,0.0,1069.58,0.0
6_20240506,6,2024-05-06,2024-05-12,0.0,0.0,0.0,1069.58,0.0
6_20240513,6,2024-05-13,2024-05-19,0.0,0.0,526.58,1069.58,-526.58
6_20240520,6,2024-05-20,2024-05-26,0.0,0.0,0.0,542.999,0.0
6_20240527,6,2024-05-27,2024-06-02,0.0,0.0,0.0,542.999,0.0
6_20240603,6,2024-06-03,2024-06-09,0.0,0.0,0.0,542.999,0.0
6_20240610,6,2024-06-10,2024-06-16,0.0,0.0,0.0,542.999,0.0
6_20240617,6,2024-06-17,2024-06-23,0.0,0.0,0.0,542.999,0.0
6_20240624,6,2024-06-24,2024-06-30,0.0,0.0,0.0,542.999,0.0
6_20240701,6,2024-07-01,2024-07-07,0.0,0.0,0.0,542.999,0.0
6_20240708,6,2024-07-08,2024-07-14,0.0,0.0,0.0,542.999,0.0
6_20240715,6,2024-07-15,2024-07-21,0.0,0.0,0.0,542.999,0.0
6_20240722,6,2024-07-22,2024-07-28,0.0,0.0,0.0,542.999,0.0
6_20240729,6,2024-07-29,2024-08-04,0.0,0.0,0.0,542.999,0.0
6_20240805,6,2024-08-05,2024-08-11,0.0,0.0,0.0,542.999,0.0
6_20240812,6,2024-08-12,2024-08-18,0.0,0.0,0.0,542.999,0.0
6_20240819,6,2024-08-19,2024-08-25,126.91,20.56,0.0,542.999,106.35
6_20240826,6,2024-08-26,2024-09-01,85.37,21.42,0.0,649.349,63.95
6_20240902,6,2024-09-02,2024-09-08,0.0,0.0,0.0,713.3,0.0
6_20240909,6,2024-09-09,2024-09-15,0.0,0.0,0.0,713.3,0.0
6_20240916,6,2024-09-16,2024-09-22,0.0,0.0,0.0,713.3,0.0
6_20240923,6,2024-09-23,2024-09-29,0.0,0.0,0.0,713.3,0.0
6_20240930,6,2024-09-30,2024-10-06,0.0,0.0,0.0,713.3,0.0
6_20241007,6,2024-10-07,2024-10-13,0.0,0.0,0.0,713.3,0.0
6_20241014,6,2024-10-14,2024-10-20,99.99,25.17,0.0,713.3,74.82
6_20241021,6,2024-10-21,2024-10-27,136.12,31.12,0.0,788.119,105.0
6_20241028,6,2024-10-28,2024-11-03,336.19,108.7,0.0,893.119,227.49
6_20241104,6,2024-11-04,2024-11-10,0.0,0.0,0.0,1120.61,0.0
6_20241111,6,2024-11-11,2024-11-17,169.0402,41.1,0.0,1120.61,127.9403
6_20241118,6,2024-11-18,2024-11-24,0.0,0.0,0.0,1248.55,0.0
6_20241125,6,2024-11-25,2024-12-01,33.22,9.62,0.0,1248.55,23.6
6_20241202,6,2024-12-02,2024-12-08,0.0,0.0,0.0,1272.149,0.0
6_20241209,6,2024-12-09,2024-12-15,0.0,0.0,0.0,1272.149,0.0
6_20241216,6,2024-12-16,2024-12-22,0.0,0.0,0.0,1272.149,0.0
6_20241223,6,2024-12-23,2024-12-29,0.0,0.0,0.0,1272.149,0.0
6_20241230,6,2024-12-30,2025-01-05,0.0,0.0,0.0,1272.149,0.0
6_20250106,6,2025-01-06,2025-01-12,0.0,0.0,0.0,1272.149,0.0
6_20250113,6,2025-01-13,2025-01-19,30.44,9.66,593.63,1272.149,-572.849
6_20250120,6,2025-01-20,2025-01-26,0.0,0.0,0.0,699.3,0.0
6_20250127,6,2025-01-27,2025-02-02,0.0,0.0,0.0,699.3,0.0
6_20250203,6,2025-02-03,2025-02-09,0.0,0.0,0.0,699.3,0.0
6_20250210,6,2025-02-10,2025-02-16,0.0,0.0,0.0,699.3,0.0
6_20250217,6,2025-02-17,2025-02-23,89.48,9.65,0.0,699.3,79.83
6_20250224,6,2025-02-24,2025-03-02,0.0,0.0,0.0,779.13,0.0
6_20250303,6,2025-03-03,2025-03-09,164.5897,22.4,0.0,779.13,142.1897
6_20250310,6,2025-03-10,2025-03-16,345.68,41.31,0.0,921.319,304.37
6_20250317,6,2025-03-17,2025-03-23,0.0,0.0,0.0,1225.69,0.0
6_20250324,6,2025-03-24,2025-03-30,0.0,0.0,0.0,1225.69,0.0
6_20250331,6,2025-03-31,2025-04-06,0.0,0.0,0.0,1225.69,0.0
6_20250407,6,2025-04-07,2025-04-13,0.0,0.0,0.0,1225.69,0.0
6_20250414,6,2025-04-14,2025-04-20,0.0,0.0,0.0,1225.69,0.0
6_20250421,6,2025-04-21,2025-04-27,0.0,0.0,613.97,1225.69,-613.97
6_20250428,6,2025-04-28,2025-05-04,0.0,0.0,0.0,611.72,0.0
6_20250505,6,2025-05-05,2025-05-11,0.0,0.0,0.0,611.72,0.0
6_20250512,6,2025-05-12,2025-05-18,0.0,0.0,0.0,611.72,0.0
6_20250519,6,2025-05-19,2025-05-25,0.0,0.0,0.0,611.72,0.0
6_20250526,6,2025-05-26,2025-06-01,0.0,0.0,0.0,611.72,0.0
6_20250602,6,2025-06-02,2025-06-08,0.0,0.0,0.0,611.72,0.0
6_20250609,6,2025-06-09,2025-06-15,94.07,16.35,0.0,611.72,77.72
6_20250616,6,2025-06-16,2025-06-22,0.0,0.0,0.0,689.44,0.0
6_20250623,6,2025-06-23,2025-06-29,62.22,8.57,0.0,689.44,53.65
6_20250630,6,2025-06-30,2025-07-06,0.0,0.0,0.0,743.09,0.0
6_20250707,6,2025-07-07,2025-07-13,0.0,0.0,0.0,743.09,0.0
6_20250714,6,2025-07-14,2025-07-20,0.0,0.0,0.0,743.09,0.0
6_20250721,6,2025-07-21,2025-07-27,0.0,0.0,0.0,743.09,0.0
6_20250728,6,2025-07-28,2025-08-03,0.0,0.0,0.0,743.09,0.0
6_20250804,6,2025-08-04,2025-08-10,0.0,0.0,0.0,743.09,0.0
6_20250811,6,2025-08-11,2025-08-17,126.39,28.97,0.0,743.09,97.42
6_20250818,6,2025-08-18,2025-08-24,90.19,14.95,0.0,840.51,75.24
6_20250825,6,2025-08-25,2025-08-31,94.72,10.27,0.0,915.75,84.45
6_20250901,6,2025-09-01,2025-09-07,0.0,0.0,0.0,1000.2,0.0
6_20250908,6,2025-09-08,2025-09-14,0.0,0.0,0.0,1000.2,0.0
6_20250915,6,2025-09-15,2025-09-21,0.0,0.0,0.0,1000.2,0.0
6_20250922,6,2025-09-22,2025-09-28,0.0,0.0,0.0,1000.2,0.0
6_20250929,6,2025-09-29,2025-10-05,0.0,0.0,0.0,1000.2,0.0
7_20240101,7,2024-01-01,2024-01-07,0.0,0.0,0.0,8.67,0.0
7_20240108,7,2024-01-08,2024-01-14,0.0,0.0,0.0,8.67,0.0
7_20240115,7,2024-01-15,2024-01-21,0.0,0.0,0.0,8.67,0.0
7_20240122,7,2024-01-22,2024-01-28,15.36,2.15,0.0,8.67,13.20999
7_20240129,7,2024-01-29,2024-02-04,0.0,0.0,0.0,21.88,0.0
7_20240205,7,2024-02-05,2024-02-11,60.18,15.31,0.0,21.88,44.87
7_20240212,7,2024-02-12,2024-02-18,0.0,0.0,0.0,66.75,0.0
7_20240219,7,2024-02-19,2024-02-25,0.0,0.0,0.0,66.75,0.0
7_20240226,7,2024-02-26,2024-03-03,0.0,0.0,0.0,66.75,0.0
7_20240304,7,2024-03-04,2024-03-10,0.0,0.0,0.0,66.75,0.0
7_20240311,7,2024-03-11,2024-03-17,0.0,0.0,0.0,66.75,0.0
7_20240318,7,2024-03-18,2024-03-24,22.51,7.27,0.0,66.75,15.24002
7_20240325,7,2024-03-25,2024-03-31,99.89,28.73,0.0,81.9901,71.16
7_20240401,7,2024-04-01,2024-04-07,0.0,0.0,0.0,153.15,0.0
7_20240408,7,2024-04-08,2024-04-14,0.0,0.0,0.0,153.15,0.0
7_20240415,7,2024-04-15,2024-04-21,0.0,0.0,0.0,153.15,0.0
7_20240422,7,2024-04-22,2024-04-28,0.0,0.0,0.0,153.15,0.0
7_20240429,7,2024-04-29,2024-05-05,0.0,0.0,0.0,153.15,0.0
7_20240506,7,2024-05-06,2024-05-12,95.29,23.63,0.0,153.15,71.6601
7_20240513,7,2024-05-13,2024-05-19,0.0,0.0,0.0,224.81,0.0
7_20240520,7,2024-05-20,2024-05-26,0.0,0.0,0.0,224.81,0.0
7_20240527,7,2024-05-27,2024-06-02,0.0,0.0,0.0,224.81,0.0
7_20240603,7,2024-06-03,2024-06-09,0.0,0.0,0.0,224.81,0.0
7_20240610,7,2024-06-10,2024-06-16,0.0,0.0,0.0,224.81,0.0
7_20240617,7,2024-06-17,2024-06-23,140.68,14.98,0.0,224.81,125.7
7_20240624,7,2024-06-24,2024-06-30,47.38,10.91,0.0,350.51,36.47
7_20240701,7,2024-07-01,2024-07-07,0.0,0.0,0.0,386.98,0.0
7_20240708,7,2024-07-08,2024-07-14,0.0,0.0,0.0,386.98,0.0
7_20240715,7,2024-07-15,2024-07-21,0.0,0.0,0.0,386.98,0.0
7_20240722,7,2024-07-22,2024-07-28,0.0,0.0,0.0,386.98,0.0
7_20240729,7,2024-07-29,2024-08-04,0.0,0.0,0.0,386.98,0.0
7_20240805,7,2024-08-05,2024-08-11,0.0,0.0,0.0,386.98,0.0
7_20240812,7,2024-08-12,2024-08-18,0.0,0.0,0.0,386.98,0.0
7_20240819,7,2024-08-19,2024-08-25,0.0,0.0,0.0,386.98,0.0
7_20240826,7,2024-08-26,2024-09-01,0.0,0.0,0.0,386.98,0.0
7_20240902,7,2024-09-02,2024-09-08,0.0,0.0,0.0,386.98,0.0
7_20240909,7,2024-09-09,2024-09-15,108.11,15.52,0.0,386.98,92.59
7_20240916,7,2024-09-16,2024-09-22,0.0,0.0,0.0,479.5705,0.0
7_20240923,7,2024-09-23,2024-09-29,68.52,23.05,0.0,479.5705,45.47
7_20240930,7,2024-09-30,2024-10-06,0.0,0.0,0.0,525.0401,0.0
7_20241007,7,2024-10-07,2024-10-13,162.84,29.49,0.0,525.0401,133.35
7_20241014,7,2024-10-14,2024-10-20,0.0,0.0,0.0,658.3901,0.0
7_20241021,7,2024-10-21,2024-10-27,0.0,0.0,0.0,658.3901,0.0
7_20241028,7,2024-10-28,2024-11-03,0.0,0.0,0.0,658.3901,0.0
7_20241104,7,2024-11-04,2024-11-10,0.0,0.0,0.0,658.3901,0.0
7_20241111,7,2024-11-11,2024-11-17,133.99,42.35,0.0,658.3901,91.6401
7_20241118,7,2024-11-18,2024-11-24,42.93,6.39,0.0,750.0301,36.54
7_20241125,7,2024-11-25,2024-12-01,0.0,0.0,0.0,786.57,0.0
7_20241202,7,2024-12-02,2024-12-08,0.0,0.0,0.0,786.57,0.0
7_20241209,7,2024-12-09,2024-12-15,0.0,0.0,0.0,786.57,0.0
7_20241216,7,2024-12-16,2024-12-22,136.57,26.95,0.0,786.57,109.6199
7_20241223,7,2024-12-23,2024-12-29,0.0,0.0,0.0,896.19,0.0
7_20241230,7,2024-12-30,2025-01-05,141.18,16.76,0.0,896.19,124.42
7_20250106,7,2025-01-06,2025-01-12,0.0,0.0,0.0,1020.61,0.0
7_20250113,7,2025-01-13,2025-01-19,140.12,29.6,0.0,1020.61,110.5201
7_20250120,7,2025-01-20,2025-01-26,0.0,0.0,0.0,1131.13,0.0
7_20250127,7,2025-01-27,2025-02-02,0.0,0.0,0.0,1131.13,0.0
7_20250203,7,2025-02-03,2025-02-09,43.9,8.19,0.0,1131.13,35.71
7_20250210,7,2025-02-10,2025-02-16,0.0,0.0,0.0,1166.8401,0.0
7_20250217,7,2025-02-17,2025-02-23,0.0,0.0,0.0,1166.8401,0.0
7_20250224,7,2025-02-24,2025-03-02,0.0,0.0,0.0,1166.8401,0.0
7_20250303,7,2025-03-03,2025-03-09,0.0,0.0,0.0,1166.8401,0.0
7_20250310,7,2025-03-10,2025-03-16,0.0,0.0,0.0,1166.8401,0.0
7_20250317,7,2025-03-17,2025-03-23,0.0,0.0,0.0,1166.8401,0.0
7_20250324,7,2025-03-24,2025-03-30,0.0,0.0,0.0,1166.8401,0.0
7_20250331,7,2025-03-31,2025-04-06,0.0,0.0,0.0,1166.8401,0.0
7_20250407,7,2025-04-07,2025-04-13,81.58,22.87,0.0,1166.8401,58.70994
7_20250414,7,2025-04-14,2025-04-20,0.0,0.0,0.0,1225.5502,0.0
7_20250421,7,2025-04-21,2025-04-27,0.0,0.0,0.0,1225.5502,0.0
7_20250428,7,2025-04-28,2025-05-04,0.0,0.0,0.0,1225.5502,0.0
7_20250505,7,2025-05-05,2025-05-11,20.33,2.44,0.0,1225.5502,17.88997
7_20250512,7,2025-05-12,2025-05-18,21.08,5.51,0.0,1243.4403,15.56999
7_20250519,7,2025-05-19,2025-05-25,0.0,0.0,0.0,1259.0102,0.0
7_20250526,7,2025-05-26,2025-06-01,0.0,0.0,0.0,1259.0102,0.0
7_20250602,7,2025-06-02,2025-06-08,0.0,0.0,0.0,1259.0102,0.0
7_20250609,7,2025-06-09,2025-06-15,0.0,0.0,0.0,1259.0102,0.0
7_20250616,7,2025-06-16,2025-06-22,133.89,21.49,0.0,1259.0102,112.3999
7_20250623,7,2025-06-23,2025-06-29,0.0,0.0,0.0,1371.4103,0.0
7_20250630,7,2025-06-30,2025-07-06,257.52,55.31,0.0,1371.4103,202.2098
7_20250707,7,2025-07-07,2025-07-13,40.16,12.52,0.0,1573.6203,27.63997
7_20250714,7,2025-07-14,2025-07-20,0.0,0.0,0.0,1601.2604,0.0
7_20250721,7,2025-07-21,2025-07-27,0.0,0.0,0.0,1601.2604,0.0
7_20250728,7,2025-07-28,2025-08-03,0.0,0.0,0.0,1601.2604,0.0
7_20250804,7,2025-08-04,2025-08-10,75.43,16.94,0.0,1601.2604,58.4901
7_20250811,7,2025-08-11,2025-08-17,53.88,5.8,0.0,1659.7505,48.08005
7_20250818,7,2025-08-18,2025-08-24,0.0,0.0,0.0,1707.8304,0.0
7_20250825,7,2025-08-25,2025-08-31,0.0,0.0,0.0,1707.8304,0.0
7_20250901,7,2025-09-01,2025-09-07,82.89,28.18,0.0,1707.8304,54.71
7_20250908,7,2025-09-08,2025-09-14,75.71,24.33,0.0,1762.5404,51.37995
7_20250915,7,2025-09-15,2025-09-21,119.02,16.62,0.0,1813.9205,102.3999
7_20250922,7,2025-09-22,2025-09-28,0.0,0.0,0.0,1916.3206,0.0
7_20250929,7,2025-09-29,2025-10-05,141.85,37.45,0.0,1916.3206,104.3999
8_20240101,8,2024-01-01,2024-01-07,0.0,0.0,0.0,143.77,0.0
8_20240108,8,2024-01-08,2024-01-14,0.0,0.0,0.0,143.77,0.0
8_20240115,8,2024-01-15,2024-01-21,0.0,0.0,0.0,143.77,0.0
8_20240122,8,2024-01-22,2024-01-28,0.0,0.0,0.0,143.77,0.0
