invoice_id,item_type,amount
3_20240311,sales,0.0
3_20240311,fees,-0.0
3_20240311,credits_due,-0.0
3_20240311,from_balance,422.75
3_20240311,total,0.0
3_20240318,sales,0.0
3_20240318,fees,-0.0
3_20240318,credits_due,-0.0
3_20240318,from_balance,422.75
3_20240318,total,0.0
3_20240325,sales,87.9
3_20240325,fees,-13.16
3_20240325,credits_due,-0.0
3_20240325,from_balance,422.75
3_20240325,total,74.74000000000001
3_20240401,sales,0.0
3_20240401,fees,-0.0
3_20240401,credits_due,-0.0
3_20240401,from_balance,497.49
3_20240401,total,0.0
3_20240408,sales,0.0
3_20240408,fees,-0.0
3_20240408,credits_due,-0.0
3_20240408,from_balance,497.49
3_20240408,total,0.0
3_20240415,sales,278.95
3_20240415,fees,-92.89
3_20240415,credits_due,-0.0
3_20240415,from_balance,497.49
3_20240415,total,186.06
3_20240422,sales,460.62994
3_20240422,fees,-149.79
3_20240422,credits_due,-0.0
3_20240422,from_balance,683.55
3_20240422,total,310.8399
3_20240429,sales,314.62
3_20240429,fees,-101.8
3_20240429,credits_due,-0.0
3_20240429,from_balance,994.3899
3_20240429,total,212.82
3_20240506,sales,63.54
3_20240506,fees,-19.85
3_20240506,credits_due,-0.0
3_20240506,from_balance,1207.2098
3_20240506,total,43.69
3_20240513,sales,0.0
3_20240513,fees,-0.0
3_20240513,credits_due,-0.0
3_20240513,from_balance,1250.8999
3_20240513,total,0.0
3_20240520,sales,0.0
3_20240520,fees,-0.0
3_20240520,credits_due,-0.0
3_20240520,from_balance,1250.8999
3_20240520,total,0.0
3_20240527,sales,0.0
3_20240527,fees,-0.0
3_20240527,credits_due,-0.0
3_20240527,from_balance,1250.8999
3_20240527,total,0.0
3_20240603,sales,0.0
3_20240603,fees,-0.0
3_20240603,credits_due,-0.0
3_20240603,from_balance,1250.8999
3_20240603,total,0.0
3_20240610,sales,0.0
3_20240610,fees,-0.0
3_20240610,credits_due,-0.0
3_20240610,from_balance,1250.8999
3_20240610,total,0.0
3_20240617,sales,0.0
3_20240617,fees,-0.0
3_20240617,credits_due,-600.97
3_20240617,from_balance,1250.8999
3_20240617,total,-600.97
3_20240624,sales,0.0
3_20240624,fees,-0.0
3_20240624,credits_due,-0.0
3_20240624,from_balance,649.9298
3_20240624,total,0.0
3_20240701,sales,89.89
3_20240701,fees,-12.78
3_20240701,credits_due,-0.0
3_20240701,from_balance,649.9298
3_20240701,total,77.11
3_20240708,sales,0.0
3_20240708,fees,-0.0
3_20240708,credits_due,-0.0
3_20240708,from_balance,727.0398
3_20240708,total,0.0
3_20240715,sales,0.0
3_20240715,fees,-0.0
3_20240715,credits_due,-0.0
3_20240715,from_balance,727.0398
3_20240715,total,0.0
3_20240722,sales,0.0
3_20240722,fees,-0.0
3_20240722,credits_due,-0.0
3_20240722,from_balance,727.0398
3_20240722,total,0.0
3_20240729,sales,0.0
3_20240729,fees,-0.0
3_20240729,credits_due,-0.0
3_20240729,from_balance,727.0398
3_20240729,total,0.0
3_20240805,sales,0.0
3_20240805,fees,-0.0
3_20240805,credits_due,-0.0
3_20240805,from_balance,727.0398
3_20240805,total,0.0
3_20240812,sales,0.0
3_20240812,fees,-0.0
3_20240812,credits_due,-0.0
3_20240812,from_balance,727.0398
3_20240812,total,0.0
3_20240819,sales,0.0
3_20240819,fees,-0.0
3_20240819,credits_due,-0.0
3_20240819,from_balance,727.0398
3_20240819,total,0.0
3_20240826,sales,0.0
3_20240826,fees,-0.0
3_20240826,credits_due,-0.0
3_20240826,from_balance,727.0398
3_20240826,total,0.0
3_20240902,sales,0.0
3_20240902,fees,-0.0
3_20240902,credits_due,-0.0
3_20240902,from_balance,727.0398
3_20240902,total,0.0
3_20240909,sales,0.0
3_20240909,fees,-0.0
3_20240909,credits_due,-0.0
3_20240909,from_balance,727.0398
3_20240909,total,0.0
3_20240916,sales,0.0
3_20240916,fees,-0.0
3_20240916,credits_due,-0.0
3_20240916,from_balance,727.0398
3_20240916,total,0.0
3_20240923,sales,0.0
3_20240923,fees,-0.0
3_20240923,credits_due,-0.0
3_20240923,from_balance,727.0398
3_20240923,total,0.0
3_20240930,sales,0.0
3_20240930,fees,-0.0
3_20240930,credits_due,-0.0
3_20240930,from_balance,727.0398
3_20240930,total,0.0
3_20241007,sales,0.0
3_20241007,fees,-0.0
3_20241007,credits_due,-0.0
3_20241007,from_balance,727.0398
3_20241007,total,0.0
3_20241014,sales,0.0
3_20241014,fees,-0.0
3_20241014,credits_due,-0.0
3_20241014,from_balance,727.0398
3_20241014,total,0.0
3_20241021,sales,62.93
3_20241021,fees,-14.32
3_20241021,credits_due,-0.0
3_20241021,from_balance,727.0398
3_20241021,total,48.61
3_20241028,sales,0.0
3_20241028,fees,-0.0
3_20241028,credits_due,-0.0
3_20241028,from_balance,775.6499
3_20241028,total,0.0
3_20241104,sales,0.0
3_20241104,fees,-0.0
3_20241104,credits_due,-0.0
3_20241104,from_balance,775.6499
3_20241104,total,0.0
3_20241111,sales,0.0
3_20241111,fees,-0.0
3_20241111,credits_due,-0.0
3_20241111,from_balance,775.6499
3_20241111,total,0.0
3_20241118,sales,0.0
3_20241118,fees,-0.0
3_20241118,credits_due,-0.0
3_20241118,from_balance,775.6499
3_20241118,total,0.0
3_20241125,sales,23.54
3_20241125,fees,-2.72
3_20241125,credits_due,-0.0
3_20241125,from_balance,775.6499
3_20241125,total,20.82
3_20241202,sales,0.0
3_20241202,fees,-0.0
3_20241202,credits_due,-0.0
3_20241202,from_balance,796.4699
3_20241202,total,0.0
3_20241209,sales,29.4
3_20241209,fees,-10.07
3_20241209,credits_due,-0.0
3_20241209,from_balance,796.4699
3_20241209,total,19.33
3_20241216,sales,0.0
3_20241216,fees,-0.0
3_20241216,credits_due,-0.0
3_20241216,from_balance,815.8
3_20241216,total,0.0
3_20241223,sales,0.0
3_20241223,fees,-0.0
3_20241223,credits_due,-0.0
3_20241223,from_balance,815.8
3_20241223,total,0.0
3_20241230,sales,0.0
3_20241230,fees,-0.0
3_20241230,credits_due,-0.0
3_20241230,from_balance,815.8
3_20241230,total,0.0
3_20250106,sales,0.0
3_20250106,fees,-0.0
3_20250106,credits_due,-0.0
3_20250106,from_balance,815.8
3_20250106,total,0.0
3_20250113,sales,0.0
3_20250113,fees,-0.0
3_20250113,credits_due,-0.0
3_20250113,from_balance,815.8
3_20250113,total,0.0
3_20250120,sales,0.0
3_20250120,fees,-0.0
3_20250120,credits_due,-0.0
3_20250120,from_balance,815.8
3_20250120,total,0.0
3_20250127,sales,30.36
3_20250127,fees,-7.4
3_20250127,credits_due,-0.0
3_20250127,from_balance,815.8
3_20250127,total,22.96
3_20250203,sales,0.0
3_20250203,fees,-0.0
3_20250203,credits_due,-0.0
3_20250203,from_balance,838.76
3_20250203,total,0.0
3_20250210,sales,389.82
3_20250210,fees,-129.74
3_20250210,credits_due,-0.0
3_20250210,from_balance,838.76
3_20250210,total,260.08
3_20250217,sales,269.48
3_20250217,fees,-80.54
3_20250217,credits_due,-0.0
3_20250217,from_balance,1098.84
3_20250217,total,188.94
3_20250224,sales,471.31994
3_20250224,fees,-66.11
3_20250224,credits_due,-0.0
3_20250224,from_balance,1287.78
3_20250224,total,405.2099
3_20250303,sales,0.0
3_20250303,fees,-0.0
3_20250303,credits_due,-0.0
3_20250303,from_balance,1692.9898
3_20250303,total,0.0
3_20250310,sales,0.0
3_20250310,fees,-0.0
3_20250310,credits_due,-0.0
3_20250310,from_balance,1692.9898
3_20250310,total,0.0
3_20250317,sales,0.0
3_20250317,fees,-0.0
3_20250317,credits_due,-0.0
3_20250317,from_balance,1692.9898
3_20250317,total,0.0
3_20250324,sales,0.0
3_20250324,fees,-0.0
3_20250324,credits_due,-0.0
3_20250324,from_balance,1692.9898
3_20250324,total,0.0
3_20250331,sales,0.0
3_20250331,fees,-0.0
3_20250331,credits_due,-0.0
3_20250331,from_balance,1692.9898
3_20250331,total,0.0
3_20250407,sales,0.0
3_20250407,fees,-0.0
3_20250407,credits_due,-0.0
3_20250407,from_balance,1692.9898
3_20250407,total,0.0
3_20250414,sales,0.0
3_20250414,fees,-0.0
3_20250414,credits_due,-0.0
3_20250414,from_balance,1692.9898
3_20250414,total,0.0
3_20250421,sales,0.0
3_20250421,fees,-0.0
3_20250421,credits_due,-0.0
3_20250421,from_balance,1692.9898
3_20250421,total,0.0
3_20250428,sales,0.0
3_20250428,fees,-0.0
3_20250428,credits_due,-0.0
3_20250428,from_balance,1692.9898
3_20250428,total,0.0
3_20250505,sales,0.0
3_20250505,fees,-0.0
3_20250505,credits_due,-610.27
3_20250505,from_balance,1692.9898
3_20250505,total,-610.27
3_20250512,sales,0.0
3_20250512,fees,-0.0
3_20250512,credits_due,-0.0
3_20250512,from_balance,1082.7198
3_20250512,total,0.0
3_20250519,sales,0.0
3_20250519,fees,-0.0
3_20250519,credits_due,-0.0
3_20250519,from_balance,1082.7198
3_20250519,total,0.0
3_20250526,sales,0.0
3_20250526,fees,-0.0
3_20250526,credits_due,-0.0
3_20250526,from_balance,1082.7198
3_20250526,total,0.0
3_20250602,sales,0.0
3_20250602,fees,-0.0
3_20250602,credits_due,-0.0
3_20250602,from_balance,1082.7198
3_20250602,total,0.0
3_20250609,sales,0.0
3_20250609,fees,-0.0
3_20250609,credits_due,-0.0
3_20250609,from_balance,1082.7198
3_20250609,total,0.0
3_20250616,sales,0.0
3_20250616,fees,-0.0
3_20250616,credits_due,-0.0
3_20250616,from_balance,1082.7198
3_20250616,total,0.0
3_20250623,sales,0.0
3_20250623,fees,-0.0
3_20250623,credits_due,-0.0
3_20250623,from_balance,1082.7198
3_20250623,total,0.0
3_20250630,sales,0.0
3_20250630,fees,-0.0
3_20250630,credits_due,-0.0
3_20250630,from_balance,1082.7198
3_20250630,total,0.0
3_20250707,sales,0.0
3_20250707,fees,-0.0
3_20250707,credits_due,-0.0
3_20250707,from_balance,1082.7198
3_20250707,total,0.0
3_20250714,sales,0.0
3_20250714,fees,-0.0
3_20250714,credits_due,-0.0
3_20250714,from_balance,1082.7198
3_20250714,total,0.0
3_20250721,sales,0.0
3_20250721,fees,-0.0
3_20250721,credits_due,-0.0
3_20250721,from_balance,1082.7198
3_20250721,total,0.0
3_20250728,sales,0.0
3_20250728,fees,-0.0
3_20250728,credits_due,-0.0
3_20250728,from_balance,1082.7198
3_20250728,total,0.0
3_20250804,sales,0.0
3_20250804,fees,-0.0
3_20250804,credits_due,-0.0
3_20250804,from_balance,1082.7198
3_20250804,total,0.0
3_20250811,sales,0.0
3_20250811,fees,-0.0
3_20250811,credits_due,-0.0
3_20250811,from_balance,1082.7198
3_20250811,total,0.0
3_20250818,sales,0.0
3_20250818,fees,-0.0
3_20250818,credits_due,-0.0
3_20250818,from_balance,1082.7198
3_20250818,total,0.0
3_20250825,sales,0.0
3_20250825,fees,-0.0
3_20250825,credits_due,-0.0
3_20250825,from_balance,1082.7198
3_20250825,total,0.0
3_20250901,sales,0.0
3_20250901,fees,-0.0
3_20250901,credits_due,-0.0
3_20250901,from_balance,1082.7198
3_20250901,total,0.0
3_20250908,sales,0.0
3_20250908,fees,-0.0
3_20250908,credits_due,-0.0
3_20250908,from_balance,1082.7198
3_20250908,total,0.0
3_20250915,sales,0.0
3_20250915,fees,-0.0
3_20250915,credits_due,-0.0
3_20250915,from_balance,1082.7198
3_20250915,total,0.0
3_20250922,sales,0.0
3_20250922,fees,-0.0
3_20250922,credits_due,-0.0
3_20250922,from_balance,1082.7198
3_20250922,total,0.0
3_20250929,sales,0.0
3_20250929,fees,-0.0
3_20250929,credits_due,-0.0
3_20250929,from_balance,1082.7198
3_20250929,total,0.0
4_20240101,sales,0.0
4_20240101,fees,-0.0
4_20240101,credits_due,-0.0
4_20240101,from_balance,276.74
4_20240101,total,0.0
4_20240108,sales,0.0
4_20240108,fees,-0.0
4_20240108,credits_due,-0.0
4_20240108,from_balance,276.74
4_20240108,total,0.0
4_20240115,sales,0.0
4_20240115,fees,-0.0
4_20240115,credits_due,-0.0
4_20240115,from_balance,276.74
4_20240115,total,0.0
4_20240122,sales,0.0
4_20240122,fees,-0.0
4_20240122,credits_due,-0.0
4_20240122,from_balance,276.74
4_20240122,total,0.0
4_20240129,sales,0.0
4_20240129,fees,-0.0
4_20240129,credits_due,-0.0
4_20240129,from_balance,276.74
4_20240129,total,0.0
4_20240205,sales,0.0
4_20240205,fees,-0.0
4_20240205,credits_due,-0.0
4_20240205,from_balance,276.74
4_20240205,total,0.0
4_20240212,sales,0.0
4_20240212,fees,-0.0
4_20240212,credits_due,-0.0
4_20240212,from_balance,276.74
4_20240212,total,0.0
4_20240219,sales,0.0
4_20240219,fees,-0.0
4_20240219,credits_due,-0.0
4_20240219,from_balance,276.74
4_20240219,total,0.0
4_20240226,sales,0.0
4_20240226,fees,-0.0
4_20240226,credits_due,-0.0
4_20240226,from_balance,276.74
4_20240226,total,0.0
4_20240304,sales,0.0
4_20240304,fees,-0.0
4_20240304,credits_due,-0.0
4_20240304,from_balance,276.74
4_20240304,total,0.0
4_20240311,sales,0.0
4_20240311,fees,-0.0
4_20240311,credits_due,-0.0
4_20240311,from_balance,276.74
4_20240311,total,0.0
4_20240318,sales,329.83000000000004
4_20240318,fees,-93.72
4_20240318,credits_due,-0.0
4_20240318,from_balance,276.74
4_20240318,total,236.11000000000004
4_20240325,sales,108.01000000000002
4_20240325,fees,-36.85
4_20240325,credits_due,-0.0
4_20240325,from_balance,512.85
4_20240325,total,71.16000000000003
4_20240401,sales,131.37
4_20240401,fees,-32.96
4_20240401,credits_due,-0.0
4_20240401,from_balance,584.01
4_20240401,total,98.41
4_20240408,sales,0.0
4_20240408,fees,-0.0
4_20240408,credits_due,-0.0
4_20240408,from_balance,682.42
4_20240408,total,0.0
4_20240415,sales,0.0
4_20240415,fees,-0.0
4_20240415,credits_due,-0.0
4_20240415,from_balance,682.42
4_20240415,total,0.0
4_20240422,sales,0.0
4_20240422,fees,-0.0
4_20240422,credits_due,-221.77
4_20240422,from_balance,682.42
4_20240422,total,-221.77
4_20240429,sales,0.0
4_20240429,fees,-0.0
4_20240429,credits_due,-0.0
4_20240429,from_balance,460.65
4_20240429,total,0.0
4_20240506,sales,0.0
4_20240506,fees,-0.0
4_20240506,credits_due,-0.0
4_20240506,from_balance,460.65
4_20240506,total,0.0
4_20240513,sales,0.0
4_20240513,fees,-0.0
4_20240513,credits_due,-0.0
4_20240513,from_balance,460.65
4_20240513,total,0.0
4_20240520,sales,0.0
4_20240520,fees,-0.0
4_20240520,credits_due,-0.0
4_20240520,from_balance,460.65
4_20240520,total,0.0
4_20240527,sales,142.7
4_20240527,fees,-44.56
4_20240527,credits_due,-0.0
4_20240527,from_balance,460.65
4_20240527,total,98.13999
4_20240603,sales,92.61
4_20240603,fees,-30.99
4_20240603,credits_due,-0.0
4_20240603,from_balance,558.79
4_20240603,total,61.620000000000005
4_20240610,sales,0.0
4_20240610,fees,-0.0
4_20240610,credits_due,-0.0
4_20240610,from_balance,620.41
4_20240610,total,0.0
4_20240617,sales,0.0
4_20240617,fees,-0.0
4_20240617,credits_due,-0.0
4_20240617,from_balance,620.41
4_20240617,total,0.0
4_20240624,sales,0.0
4_20240624,fees,-0.0
4_20240624,credits_due,-0.0
4_20240624,from_balance,620.41
4_20240624,total,0.0
4_20240701,sales,0.0
4_20240701,fees,-0.0
4_20240701,credits_due,-0.0
4_20240701,from_balance,620.41
4_20240701,total,0.0
4_20240708,sales,0.0
4_20240708,fees,-0.0
4_20240708,credits_due,-0.0
4_20240708,from_balance,620.41
4_20240708,total,0.0
4_20240715,sales,0.0
4_20240715,fees,-0.0
4_20240715,credits_due,-0.0
4_20240715,from_balance,620.41
4_20240715,total,0.0
4_20240722,sales,0.0
4_20240722,fees,-0.0
4_20240722,credits_due,-0.0
4_20240722,from_balance,620.41
4_20240722,total,0.0
4_20240729,sales,0.0
4_20240729,fees,-0.0
4_20240729,credits_due,-0.0
4_20240729,from_balance,620.41
4_20240729,total,0.0
4_20240805,sales,0.0
4_20240805,fees,-0.0
4_20240805,credits_due,-0.0
4_20240805,from_balance,620.41
4_20240805,total,0.0
4_20240812,sales,0.0
4_20240812,fees,-0.0
4_20240812,credits_due,-0.0
4_20240812,from_balance,620.41
4_20240812,total,0.0
4_20240819,sales,0.0
4_20240819,fees,-0.0
4_20240819,credits_due,-0.0
4_20240819,from_balance,620.41
4_20240819,total,0.0
4_20240826,sales,0.0
4_20240826,fees,-0.0
4_20240826,credits_due,-0.0
4_20240826,from_balance,620.41
4_20240826,total,0.0
4_20240902,sales,0.0
4_20240902,fees,-0.0
4_20240902,credits_due,-0.0
4_20240902,from_balance,620.41
4_20240902,total,0.0
4_20240909,sales,0.0
4_20240909,fees,-0.0
4_20240909,credits_due,-0.0
4_20240909,from_balance,620.41
4_20240909,total,0.0
4_20240916,sales,0.0
4_20240916,fees,-0.0
4_20240916,credits_due,-0.0
4_20240916,from_balance,620.41
4_20240916,total,0.0
4_20240923,sales,0.0
4_20240923,fees,-0.0
4_20240923,credits_due,-0.0
4_20240923,from_balance,620.41
4_20240923,total,0.0
4_20240930,sales,0.0
4_20240930,fees,-0.0
4_20240930,credits_due,-0.0
4_20240930,from_balance,620.41
4_20240930,total,0.0
4_20241007,sales,0.0
4_20241007,fees,-0.0
4_20241007,credits_due,-0.0
4_20241007,from_balance,620.41
4_20241007,total,0.0
4_20241014,sales,0.0
4_20241014,fees,-0.0
4_20241014,credits_due,-0.0
4_20241014,from_balance,620.41
4_20241014,total,0.0
4_20241021,sales,0.0
4_20241021,fees,-0.0
4_20241021,credits_due,-0.0
4_20241021,from_balance,620.41
4_20241021,total,0.0
4_20241028,sales,0.0
4_20241028,fees,-0.0
4_20241028,credits_due,-0.0
4_20241028,from_balance,620.41
4_20241028,total,0.0
4_20241104,sales,118.37
4_20241104,fees,-27.32
4_20241104,credits_due,-0.0
4_20241104,from_balance,620.41
4_20241104,total,91.05000000000001
4_20241111,sales,0.0
4_20241111,fees,-0.0
4_20241111,credits_due,-0.0
4_20241111,from_balance,711.46
4_20241111,total,0.0
4_20241118,sales,110.18
4_20241118,fees,-30.09
4_20241118,credits_due,-0.0
4_20241118,from_balance,711.46
4_20241118,total,80.09
4_20241125,sales,171.01
4_20241125,fees,-22.1
4_20241125,credits_due,-0.0
4_20241125,from_balance,791.5500000000001
4_20241125,total,148.91
4_20241202,sales,619.3199
4_20241202,fees,-148.04
4_20241202,credits_due,-0.0
4_20241202,from_balance,940.46
4_20241202,total,471.28
4_20241209,sales,125.88
4_20241209,fees,-37.69
4_20241209,credits_due,-0.0
4_20241209,from_balance,1411.74
4_20241209,total,88.19
4_20241216,sales,63.94
4_20241216,fees,-15.7
4_20241216,credits_due,-0.0
4_20241216,from_balance,1499.93
4_20241216,total,48.239995
4_20241223,sales,24.8
4_20241223,fees,-7.31
4_20241223,credits_due,-0.0
4_20241223,from_balance,1548.17
4_20241223,total,17.490000000000002
4_20241230,sales,113.5
4_20241230,fees,-32.75
4_20241230,credits_due,-0.0
4_20241230,from_balance,1565.66
4_20241230,total,80.75
4_20250106,sales,0.0
4_20250106,fees,-0.0
4_20250106,credits_due,-0.0
4_20250106,from_balance,1646.41
4_20250106,total,0.0
4_20250113,sales,0.0
4_20250113,fees,-0.0
4_20250113,credits_due,-0.0
4_20250113,from_balance,1646.41
4_20250113,total,0.0
4_20250120,sales,0.0
4_20250120,fees,-0.0
4_20250120,credits_due,-0.0
4_20250120,from_balance,1646.41
4_20250120,total,0.0
4_20250127,sales,0.0
4_20250127,fees,-0.0
4_20250127,credits_due,-218.44
4_20250127,from_balance,1646.41
4_20250127,total,-218.44
4_20250203,sales,0.0
4_20250203,fees,-0.0
4_20250203,credits_due,-0.0
4_20250203,from_balance,1427.97
4_20250203,total,0.0
4_20250210,sales,80.64
4_20250210,fees,-20.83
4_20250210,credits_due,-0.0
4_20250210,from_balance,1427.97
4_20250210,total,59.81
4_20250217,sales,0.0
4_20250217,fees,-0.0
4_20250217,credits_due,-363.1
4_20250217,from_balance,1487.78
4_20250217,total,-363.1
4_20250224,sales,0.0
4_20250224,fees,-0.0
4_20250224,credits_due,-0.0
4_20250224,from_balance,1124.6798
4_20250224,total,0.0
4_20250303,sales,0.0
4_20250303,fees,-0.0
4_20250303,credits_due,-0.0
4_20250303,from_balance,1124.6798
4_20250303,total,0.0
4_20250310,sales,0.0
4_20250310,fees,-0.0
4_20250310,credits_due,-0.0
4_20250310,from_balance,1124.6798
4_20250310,total,0.0
4_20250317,sales,0.0
4_20250317,fees,-0.0
4_20250317,credits_due,-0.0
4_20250317,from_balance,1124.6798
4_20250317,total,0.0
4_20250324,sales,0.0
4_20250324,fees,-0.0
4_20250324,credits_due,-0.0
4_20250324,from_balance,1124.6798
4_20250324,total,0.0
4_20250331,sales,0.0
4_20250331,fees,-0.0
4_20250331,credits_due,-0.0
4_20250331,from_balance,1124.6798
4_20250331,total,0.0
4_20250407,sales,0.0
4_20250407,fees,-0.0
4_20250407,credits_due,-0.0
4_20250407,from_balance,1124.6798
4_20250407,total,0.0
4_20250414,sales,0.0
4_20250414,fees,-0.0
4_20250414,credits_due,-0.0
4_20250414,from_balance,1124.6798
4_20250414,total,0.0
4_20250421,sales,0.0
4_20250421,fees,-0.0
4_20250421,credits_due,-0.0
4_20250421,from_balance,1124.6798
4_20250421,total,0.0
4_20250428,sales,0.0
4_20250428,fees,-0.0
4_20250428,credits_due,-0.0
4_20250428,from_balance,1124.6798
4_20250428,total,0.0
4_20250505,sales,0.0
4_20250505,fees,-0.0
4_20250505,credits_due,-0.0
4_20250505,from_balance,1124.6798
4_20250505,total,0.0
4_20250512,sales,0.0
4_20250512,fees,-0.0
4_20250512,credits_due,-0.0
4_20250512,from_balance,1124.6798
4_20250512,total,0.0
4_20250519,sales,0.0
4_20250519,fees,-0.0
4_20250519,credits_due,-0.0
4_20250519,from_balance,1124.6798
4_20250519,total,0.0
4_20250526,sales,0.0
4_20250526,fees,-0.0
4_20250526,credits_due,-0.0
4_20250526,from_balance,1124.6798
4_20250526,total,0.0
4_20250602,sales,0.0
4_20250602,fees,-0.0
4_20250602,credits_due,-0.0
4_20250602,from_balance,1124.6798
4_20250602,total,0.0
4_20250609,sales,0.0
4_20250609,fees,-0.0
4_20250609,credits_due,-0.0
4_20250609,from_balance,1124.6798
4_20250609,total,0.0
4_20250616,sales,0.0
4_20250616,fees,-0.0
4_20250616,credits_due,-0.0
4_20250616,from_balance,1124.6798
4_20250616,total,0.0
4_20250623,sales,0.0
4_20250623,fees,-0.0
4_20250623,credits_due,-0.0
4_20250623,from_balance,1124.6798
4_20250623,total,0.0
4_20250630,sales,137.96
4_20250630,fees,-34.27
